"product_id","date_id","quantity","sale_peso","cost_peso"
"NPASAM","20090520",1,20,6
"NMSRBOT1000","20090520",1,143,58
"BMSRWHISPERINTER","20090520",1,650,378
"NALQBOLSA","20090520",1,45,1
"NALIVGORRO","20090520",0,20,7.8
"NALIVBUZO","20090520",0,110,34
"BALIVCAMINTLADYSEDA","20090520",0,65,24
"NALQBOLSA","20090520",1,45,1
"NMED1piel","20090520",0,20,4.11
"BVARILLA","20090520",8,10,4.3
"BMEDZOQ","20090520",0,12,3.6
"nalqbota","20090521",1,150,1
"NALQANTUNDER","20090521",1,60,1
"NALQBOTACUERO","20090521",1,80,1
"NALQPOLAINA","20090521",1,32,1
"BCASSIN0158","20090521",1,380,138.54
"NORIX","20090521",1,245,145
"NTEKNIASAND","20090521",1,192,95
"NALIVBUZO","20090521",0,110,34
"BALIVCAMINTLADY","20090521",0,55,20
"NMAKVIVAC","20090521",1,330,192
"NALIVCUBREREF","20090521",1,130,52
"NPASTPOTAB50","20090521",1,50,8.15
"NALICCAMISCOMBIN","20090521",0,70,25
"BCAMPCINTA","20090521",5,20,14
"NMSRKIT","20090521",1,149,86
"BPAÑUELO","20090521",1,23,11.5
"BTIKKAPLUSS","20090522",1,250,171
"BCAMPBAST","20090522",1,145,95
"NUNDERANTEO","20090522",1,170,94
"NBOSINEOP","20090522",1,40,22.5
"NALIVMEDABR","20090522",0,35,7.08
"NALIVMEDIATREKK","20090522",0,25,6.3
"NALIVMEDABR","20090522",0,35,7.08
"NALIVMEDABR","20090522",0,35,7.08
"NALQPANTIMPERM","20090522",1,60,1
"BALIVCAMINT","20090522",0,55,20
"NALQPARKA","20090522",1,78,1
"NALQCUBREMITON","20090522",1,12,1
"BALIVINTPANT","20090522",0,55,15
"BALIVCAMINTLADYSEDA","20090522",0,65,24
"BMED1piel","20090522",0,20,4.97
"BALIVCAMINT","20090522",0,55,20
"BALIVINTPANTSEDA","20090522",0,77,20
"BALIMEDIATREKK","20090522",0,25,7.5
"BNALGACAN","20090522",1,168,103.45
"BMSRSTOW1600","20090522",2,158,91.5
"NALIVPOLAINA","20090522",1,125,68
"BCASSIN0158","20090522",1,392,138.54
"NORIX","20090526",1,245,145
"BMEDZOQ","20090526",0,12,3.6
"NPACKLITE","20090526",0,550,292.8
"BALIVPOLERA","20090526",0,70,30
"NOUTPAMIR50","20090526",1,450,250
"BCAMPHMS","20090526",1,92,45.3
"BSTOP","20090526",1,160,107.52
"BCASSFIG8","20090526",1,70,25.9
"BARNESINTEGRAL","20090526",1,541,207
"BGUANTESKY","20090526",4,40,16
"BALIVPOLERA","20090526",0,70,30
"BDOITAISLECO","20090526",1,95,56.82
"BNALGENEBOTHID","20090526",1,54,32.67
"NMAKPANTDRY","20090526",0,464,255
"NALIVMEDABR","20090526",0,35,7.08
"BALIVCAMINT","20090526",0,55,20
"NALIVBUZO","20090526",0,110,34
"NMAKGUANTPOL","20090526",0,41,19.2
"NALIVMEDABR","20090526",0,35,7.08
"NALIVMEDIATREKK","20090526",0,25,6.3
"BALIVCAMINTLADYSEDA","20090526",0,65,24
"NALIVMEDABR","20090526",0,35,7.08
"BCASSFIG8","20090526",1,70,25.9
"NOUTBOLS1000","20090526",0,1403,802
"BMSRBOTGRIS","20090526",1,41,24.8
"NALIVTREKKPANT","20090526",0,180,100
"NOUTMOCHYAK70","20090526",1,675,374
"NUNDERANTIP","20090526",1,170,95
"NMAKEIGERLADY","20090527",0,1,88
"BCASSIN044001","20090527",13,79,36.8
"BROCAKIO","20090527",2,790,530
"BDOITELINT3","20090527",1,30,18
"NPACKLITE","20090527",0,550,292.8
"BMINITRACC","20090529",1,120,72.5
"BPETZLTIBLOC","20090529",4,42,25.43
"BCASSMOSQOVAL","20090529",1,81,29.54
"NALIVMEDIATREKK","20090529",0,25,6.3
"BNALGENEBOTHID","20090529",1,52,32.67
"BALIVINTPANT","20090529",0,55,15
"BGUANTWIND","20090529",0,55,37.51
"BALIVCAMINTSEDA","20090529",0,65,24
"BALIVCAMINTLADY","20090529",0,55,20
"NALIVMEDABR","20090529",0,35,7.08
"BCASSTIMBA","20090529",0,385,96
"BALIVINTPANTSEDA","20090529",0,65,20
"NALIVCUELLO","20090529",0,20,9.2
"BALIVCAMINT","20090529",0,55,20
"BALIVREMH","20090529",0,55,22.14
"NALIVCUELLO","20090529",0,35,9.2
"NEURBOLS","20090529",1,25,10
"NALIVCAMICONCIERRE","20090529",0,90,35
"NALICCAMISCOMBIN","20090529",0,70,25
"NALIVBUZO","20090529",0,120,34
"NOUTGUANTW","20090529",0,110,59.5
"BMAKGUANTPOL","20090529",0,39,23.23
"NALIVERBOLPO","20090529",1,130,45
"BNALGACAN","20090529",1,180,103.45
"NLIBOFORCE","20090529",0,180,79.8
"NALIVERBOLPO","20090529",1,120,45
"NMAKBOLS500","20090529",0,880,489
"BTEKNIASAND","20090531",1,180,115
"BGUILLUMET","20090531",1,430,290
"BMSRAISL","20090531",1,290,160
"BJULBOSHERPA","20090531",1,220,123
"BALIVINTPANT","20090531",0,55,15
"NMAKTRANGOLADY","20090531",0,131,71.2
"NMAKEIGERLADY","20090531",0,162,88
"BALIVCAMINTSEDA","20090531",0,65,24
"NMAKPANTDESLADY","20090531",0,212,114
"NALIVGORRO","20090531",0,20,7.8
"NMED1piel","20090531",0,20,4.11
"NALIVMEDABR","20090531",0,35,7.08
"BGUANTWIND","20090531",0,55,37.51
"BALIVCAMINTSEDA","20090531",0,65,24
"NALIVMEDIATREKK","20090531",0,25,6.3
"NALIVCUELLO","20090531",0,20,9.2
"balivbala","20090531",1,15,4
"BALIVINTPANT","20090531",0,55,15
"NALIVGORRO","20090531",0,20,7.8
"NALIVTREKKPANT","20090531",0,185,100
"NALIVCUELLO","20090531",0,20,9.2
"NALIVBUZO","20090531",0,110,34
"BBOLSAHIDNALG","20090531",1,135,85.3
"BCASSIN043001","20090601",6,77,46.02
"BGEL","20090601",4,5,2.76
"BCORDIN2","20090601",8,3,1.9
"NALIVERBOLPO","20090601",1,130,45
"NALIVTREKKPANT","20090601",0,180,100
"NIMPERMEABILIZ","20090601",1,20,8.9
"NALIVMEDABR","20090601",0,35,7.08
"NMSRSTOW1600","20090601",1,130,74.1
"BVARILLA","20090601",1,10,4.3
"NALIVMEDIATREKK","20090601",0,25,6.3
"BMEDABRIGO","20090601",0,35,8.56
"BALIVCAMINT","20090601",0,55,20
"BALIVINTPANT","20090601",0,55,15
"BMED1piel","20090601",0,20,4.97
"BALIMEDIATREKK","20090601",0,25,7.5
"BCASSIN043001","20090602",2,98,46.02
"BDOITECARTGR","20090602",4,44,26
"NMAKNEPAL1300","20090602",0,1755,860
"BCORDIN2","20090602",3,3,1.9
"NTEKMAGN","20090602",1,35,20
"NORIX","20090602",1,255,145
"BMAGNESIO","20090602",1,32,19.4
"BMAKPANTDESMH","20090603",0,230,190
"BFIXE","20090603",1,33,19.7
"BCORDIN2","20090603",2,3,1.9
"BALIVINTPANT","20090603",0,55,15
"NORIX","20090603",1,245,145
"BCAMPBAST","20090604",1,145,95
"BALIVCAMINT","20090604",0,55,20
"NMAKBOLSCOMP","20090604",0,50,28
"BALIVCAMINTLADY","20090604",0,55,20
"NALIVMEDABR","20090604",0,35,7.08
"BALIVCAMINT","20090604",0,55,20
"BMEDZOQ","20090604",0,12,3.6
"NMAKTRANGO","20090604",0,130,71
"NMAKCAMISINTLADY","20090604",0,65,34.4
"NALIVMEDABR","20090604",0,35,7.08
"NMAKFRONTVEST","20090605",0,414,227
"NOUTGUANTW","20090605",0,110,59.5
"NALIVMEDIATREKK","20090605",0,25,6.3
"BTIKKA","20090605",1,48,29.17
"BCASSIN043001","20090605",2,85,46.02
"BALIVCAMINT","20090605",0,55,20
"BALIVINTPANT","20090605",0,55,15
"BPAÑUELO","20090605",1,23,11.5
"BCAMPBAST","20090605",1,147,95
"BCASSIN043001","20090605",1,85,46.02
"NALIVBUZO100","20090606",0,100,35
"BMAKWINDCAMP","20090606",0,440,230.4
"BALIVCAMINTLADY","20090606",0,65,20
"BALIVCAMINTSEDA","20090606",0,65,24
"BALIVINTPANT","20090606",0,55,15
"NMAKGUANTPOL","20090606",0,41,19.2
"BALIVINTPANT","20090606",0,55,15
"NALIVMEDIATREKK","20090606",0,25,6.3
"BALIVCAMINTLADY","20090606",0,55,20
"BALIVCAMINT","20090606",0,55,20
"NALIVTREKKPANT","20090606",0,185,100
"NOUTMOCHROCK","20090606",1,225,125
"NMAKARTIC","20090606",0,490,272
"NUNDERANTEO","20090606",1,195,94
"BPAÑUELO","20090606",1,20,11.5
"BALIBOT","20090608",1,70,25
"BALIVCAMINTLADYSEDA","20090608",0,70,24
"BALIVCAMINT","20090608",0,55,20
"NALIVMEDIATREKK","20090608",0,25,6.3
"NALIVMEDABR","20090608",0,35,7.08
"BGUANTWIND","20090608",0,55,37.51
"BVITO503","20090608",1,65,32
"BCAMP6","20090608",4,10,6
"BALIVINTPANT","20090608",0,55,15
"NALIVMEDABR","20090608",0,35,7.08
"BALIVCAMINTLADYSEDA","20090608",0,65,24
"BMEDZOQ","20090608",0,12,3.6
"NALICAMPWIND","20090608",0,400,200
"NALIVMEDIATREKK","20090608",0,25,6.3
"BCASSIN043101","20090608",2,94,50.67
"BPAÑUELO","20090608",1,20,11.5
"NMAKCAMISINTLADY","20090608",0,1,34.4
"NALIVMEDABR","20090608",0,25,7.08
"BALIVINTPANT","20090608",0,70,15
"BMAKKID","20090608",0,55,21.3
"BALIVINTPANT","20090608",0,55,15
"BALIMEDIATREKK","20090608",0,25,7.5
"BALIVINTPANTSEDA","20090608",0,63,20
"BALIVPOLELAZ","20090608",0,89.5,32
"NPANTIMPACONCAGUA","20090608",0,408,170
"NALIVPAÑ","20090608",14,22,16
"NOUTGUANTW","20090608",0,106,59.5
"NALQUILER","20090608",1,1594,1
"NALQAISL","20090608",1,6,1
"NALIVCAMP","20090608",0,150,44.3
"BMAKTOLJKT","20090608",0,958,530
"NALQARNES","20090608",1,48,1
"NALIVPOLAINA","20090608",1,150,68
"BNALGENEBOTHID","20090608",1,52,32.67
"NBOSINEOP","20090608",1,40,22.5
"NALIVGORRO","20090608",0,20,7.8
"BALIVCAMINT","20090608",0,55,20
"NMAKKHUMBU","20090608",0,250,139
"NALIVCUELLO","20090608",0,20,9.2
"BALIVINTPANTSEDA","20090608",0,65,20
"BMEDZOQ","20090608",0,12,3.6
"BALIVINTPANT","20090608",0,55,15
"NALIVMEDIATREKK","20090608",0,25,6.3
"BALIVPOLERA","20090608",0,70,30
"BALIVCAMINTLADYSEDA","20090609",0,65,24
"NMAKPANTDESLADY","20090609",0,210,114
"BVARILLA","20090609",4,10,4.3
"BALIVCAMINT","20090609",0,60,20
"NMED1piel","20090609",0,20,4.11
"NALIVMEDABR","20090609",0,35,7.08
"BALIVCAMINT","20090609",0,55,20
"NALIVBUZO100","20090609",0,90,35
"BALIVINTPANT","20090609",0,55,15
"NMED1piel","20090609",0,20,4.11
"BDOITAISLECO","20090609",1,85,56.82
"NALIVGORRO","20090609",0,20,7.8
"BMEDABRIGO","20090609",0,35,8.56
"BALIMEDIATREKK","20090609",0,25,7.5
"NOUTMOCHBALT","20090609",1,560,312
"NLIBOCAMPENDUR","20090609",0,806,412
"NALIVMEDIATREKK","20090609",0,25,6.3
"NORIX","20090609",1,200,145
"BALIVREMH","20090610",0,55,22.14
"NMAKCAMISINT","20090610",0,80,34.4
"NALIVMEDABR","20090610",0,35,7.08
"NALIVMEDIATREKK","20090610",0,25,6.3
"BALIVCAMINTLADYSEDA","20090610",0,65,24
"BCAMP6","20090611",2,10,6
"NMAKVIVAC","20090611",1,353,192
"NALIVPANTIMP","20090611",0,280,100
"BMOSQECOSSEG","20090611",1,53,20
"NALICCAMISCOMBIN","20090611",0,70,25
"BALIVINTPANT","20090611",0,55,15
"NALIVPAÑ","20090611",1,23,16
"NALIVBUZO100","20090611",0,90,35
"NALIVCHAL","20090611",0,100,30
"BALIVCAMINTLADY","20090611",0,55,20
"NALIVMEDABR","20090611",0,35,7.08
"NMSRKITCOCINA","20090611",0,13,7
"NMED1piel","20090611",0,20,4.11
"NALIVBUZO100","20090611",0,90,35
"BALIVCAMINT","20090611",0,55,20
"NALQMOCHILA","20090611",1,85,1
"NALQBOLSA","20090611",1,180,1
"NALQMITON","20090611",1,40,1
"BGUANTWIND","20090611",0,55,37.51
"BMEDABRIGO","20090611",0,35,8.56
"BJULBOSHERPA","20090611",1,220,123
"NALIVCUBMIT","20090611",1,120,39
"BNALGACAN","20090611",1,165,103.45
"BCASSIN032419","20090611",1,30,9.97
"BALIVREMH","20090611",0,55,22.14
"BDOITAISLECO","20090611",1,85,56.82
"NEURBOLS","20090611",1,25,10
"NALIVERBOLPO","20090611",1,130,45
"NEURBOLS","20090611",1,25,10
"BNALGENEBOTHID","20090611",1,52,32.67
"NBOSINEOP","20090611",1,40,22.5
"NALIVGORRO","20090611",0,30,7.8
"BGUANTWIND","20090611",0,55,37.51
"NALIVMEDIATREKK","20090611",0,25,6.3
"NALIVBUZO","20090611",0,120,34
"BCAMPBAST","20090611",1,145,95
"BALIVCAMINTLADYSEDA","20090612",0,65,24
"BALIVPOLLADYELAZ","20090612",0,100,30.7
"BALIVINTPANTSEDA","20090612",0,65,20
"NMAKWINDCAMP","20090613",0,446,244
"NALQBASTON","20090613",1,30,1
"NALQBOLSAVIVAC","20090613",1,72,1
"BMSRSTOW1600","20090613",1,146,91.5
"BDOITECARTGR","20090613",1,44,26
"NEURBOLS","20090613",1,25,10
"BMSRBOTGRIS","20090613",1,40,24.8
"BALIVPOLERA","20090613",0,70,30
"NALIVBUZO","20090613",0,110,34
"NALIVMASCNEOP","20090613",1,50,32
"NALIVMEDIATREKK","20090613",0,25,6.3
"NALIVCAMICONCIERRE","20090613",0,100,35
"NALIVMEDABR","20090613",0,35,7.08
"BGUANTESKY","20090613",1,40,16
"BCAMP6","20090613",5,9,6
"BCAMPBAST","20090613",1,145,95
"NALIVMEDABR","20090613",0,35,7.08
"NALIVMEDABR","20090613",0,35,7.08
"NLENTERAYO","20090613",1,50,20
"BPAÑUELO","20090613",1,20,11.5
"BALIVCAMINT","20090613",0,1,20
"BALIVCAMINTLADYSEDA","20090613",0,65,24
"BPAÑUELO","20090613",2,20,11.5
"NALIVCUBREREF","20090613",1,1,52
"BTIKKAPLUSS","20090613",1,1,153
"NCEBEFURY","20090613",1,500,300
"BMEDABRIGO","20090613",0,35,8.56
"BALIVCAMINTLADYSEDA","20090613",0,65,24
"BALIVINTPANT","20090613",0,55,15
"BALIMEDIATREKK","20090613",0,25,7.5
"NALIVGORRO","20090613",0,20,7.8
"NALQPARKA","20090616",1,130,1
"NALIVMEDIATREKK","20090616",0,25,6.3
"NHIKKING","20090616",1,245,133
"NIMPERMEABILIZ","20090616",1,20,8.9
"BMAKKHUMBU","20090616",0,250,160
"BVARILLA","20090616",2,10,4.3
"BCASSIN043101","20090616",2,95,50.67
"NALIVMEDABR","20090617",0,35,7.08
"NALQBOTACUERO","20090617",2,80,1
"NALQMONSQ","20090617",5,12,1
"NALQFIG8","20090617",1,12,1
"NALIVCUELLO","20090617",0,20,9.2
"BALIVINTPANT","20090617",0,55,15
"BCORDIN2","20090617",2,3,1.9
"NALIVMEDABR","20090617",0,35,7.08
"NFRONTANDES","20090617",1,480,270
"NIMPERMEABILIZ","20090617",1,20,8.9
"BCASSFIG8","20090617",1,71,25.9
"BCASSELFCSEG","20090617",1,95,30.52
"NALIVERBOLPO","20090617",1,130,45
"NALIVPOLAINA","20090617",2,150,68
"NPANTIMPACONCAGUA","20090617",0,380,170
"BCASSDAYSI","20090617",2,137,68
"NALICCAMISCOMBIN","20090617",0,70,25
"NORIX","20090617",2,255,145
"NNITROPANT","20090617",0,575,319
"BCASSTIMBA","20090617",0,385,96
"BCASSIN031890","20090617",2,52,22.92
"BCASSIN044002","20090617",2,83,39.31
"BCASSIN031812","20090617",1,59,26.15
"NMAKKHUMBU","20090618",0,252,139
"NALIVBUZO","20090618",0,110,34
"NMAKTRANGO","20090618",0,130,71
"BALIVPOLLADYELAZ","20090618",0,20,30.7
"NALIVPORTGRAM","20090618",1,45,17
"BMAGNESIO","20090618",2,33,19.4
"BCASSFIG8","20090618",1,70,25.9
"BCASSMOSQOVAL","20090618",1,81,29.54
"BCASSIN043001","20090618",1,85,46.02
"BCAMPBAST","20090618",1,145,95
"BCAMPCORD7","20090618",9,16,9
"NALIVBUZO100","20090618",0,90,35
"NMAKPANTDESLADY","20090618",0,212,114
"BCASSCASCOROCK","20090618",0,282,108.86
"NMAKCHALWINDLAD","20090618",0,203,88
"NALIVTREKKPANT","20090618",0,185,100
"BPAÑUELO","20090618",1,23,11.5
"BANTEOJOS","20090618",1,56,25
"NMAKEIGER","20090618",0,167,90
"NMAKPANTDESLADY","20090619",0,210,114
"NMAKTRANGOLADY","20090619",0,130,71.2
"NALIVPOLAINA","20090619",1,150,68
"NMAKEIGERLADY","20090619",0,160,88
"NMAKCAMITREKKL","20090619",0,125,68
"NMAKCAMISINTLADY","20090619",0,65,34.4
"BTIKKA","20090619",1,48,29.17
"NORIX","20090619",1,245,145
"BCAMP6","20090619",2,9,6
"BMEDZOQ","20090619",0,12,3.6
"BCASSFIG8","20090619",1,71,25.9
"BCASSDAYSI","20090619",1,166,68
"BCASSELFCSEG","20090619",3,95,30.52
"BCASSMAMBO","20090619",0,394,113
"BROCAKIO","20090619",1,805,530
"BCASSIN031860","20090619",2,46,19.7
"BCASSIN0245","20090619",1,360,138.55
"BCASSIN044001","20090619",1,79,36.8
"BCASSIN031912","20090619",1,80,32.17
"NALIVPANTPOLAR","20090619",0,100,31.6
"NALIVTREKKPANT","20090619",0,185,100
"BALIVCAMINTSEDA","20090619",0,70,24
"NALIVMEDABR","20090619",0,35,7.08
"BALIVCAMINTSEDA","20090619",0,65,24
"BALIVINTPANT","20090619",0,55,15
"NMED1piel","20090619",0,20,4.11
"NALIVCAMP","20090619",0,145,44.3
"NALIVMEDIATREKK","20090619",0,25,6.3
"BLUBRILINEA","20090619",1,40,23
"NSTARLITE","20090620",0,756,220
"BMARM4","20090620",1,390,227
"BMAKGORRO","20090620",0,32,8.7
"NMAMJK","20090620",0,324,164
"NMAKBKT","20090620",0,454,220
"NALIVCUBREREF","20090620",1,117,52
"BJULBOSHERPA","20090620",1,233,123
"BALIVINTPANT","20090620",0,50,15
"NMAKPAMIR70","20090620",1,660,364
"NALQPANTIMPERM","20090620",2,108,1
"NALQUILER","20090620",2,10,1
"NALQBOTACUERO","20090620",2,180,1
"BALIVCAMINTLADY","20090620",0,55,20
"NALIVMEDABR","20090620",0,35,7.08
"NALIVGORRO","20090620",0,30,7.8
"BALIVPOLLADYELAZ","20090620",0,90,30.7
"NLENTERAYO","20090620",1,60,20
"NALIVBUZO","20090620",0,110,34
"NMAKPAMIR90","20090620",1,710,396
"NALIVMASCNEOP","20090620",2,65,32
"BALIVREMH","20090620",0,60,22.14
"BPAÑUELO","20090620",1,23,11.5
"NORIX","20090620",1,247,145
"NMAKCAMISINT","20090620",0,80,34.4
"NALICCAMISCOMBIN","20090620",0,70,25
"NALIVCUBREREF","20090620",1,130,52
"NFRONTANDES","20090620",1,484,270
"NMAKTERMPANT","20090622",0,81,34.4
"NCEBEMORPHIC","20090622",1,365,123
"NTEKMAGN","20090622",2,35,20
"NALICAMPWIND","20090622",0,390,200
"BALIVCOOLMAX","20090622",0,17,6.65
"BCASSIN044001","20090622",1,95,36.8
"BMEDZOQ","20090622",0,10,3.6
"BMEDABRIGO","20090622",0,35,8.56
"NALIVGORRO","20090622",0,30,7.8
"NALIVGORRO","20090622",0,30,7.8
"BALIVCAMINTLADYSEDA","20090622",0,65,24
"BALIVINTPANT","20090622",0,55,15
"NALIVBUZO","20090622",0,120,34
"NALQPOLAINA","20090622",1,1,1
"NMAKEXPEDJKT2","20090623",0,660,363
"NALIVPANT100","20090624",0,100,32
"BALIVREMH","20090624",0,60,22.14
"NALIVPOLAINA","20090624",0,150,68
"NMAKCAMISINTLADY","20090624",0,65,34.4
"NALICAMPWIND","20090624",0,390,200
"NALIVBUZO","20090624",0,120,34
"NALIVCUELLO","20090624",0,35,9.2
"NALIVPOLAINA","20090624",0,150,68
"NMSRKITANUAL","20090624",1,25,14
"NOUTRAIMANJK","20090624",0,180,98
"NALIVMEDABR","20090624",0,35,7.08
"NMAKKHUMBU","20090624",0,250,139
"NMAKTRANGO","20090624",0,130,71
"NALIVCUELLO","20090624",0,35,9.2
"BALIVINTPANT","20090624",0,60,15
"NOUTBOLS1000","20090624",0,1100,802
"NALIVMEDIATREKK","20090624",0,25,6.3
"BALIVCAMINT","20090624",0,60,20
"NALIVCUELLO","20090624",0,35,9.2
"NMED1piel","20090624",0,20,4.11
"NPOLATREKK","20090624",1,50,27
"NALIVPOLAINA","20090624",0,150,68
"BCAMPCINTA","20090624",10,23,14
"BSPINIT140110","20090624",1,130,69.4
"NORIX","20090625",1,255,145
"BCAMP6","20090625",2,9,6
"BMAGNESIO","20090625",1,32,19.4
"BMOSQECOSSEG","20090625",2,50,20
"BCASSTIMBA","20090625",0,385,96
"NTEKMAGN","20090625",2,35,20
"BPIU","20090625",1,105,46
"BALIVREMH","20090625",0,60,22.14
"NALIVBUZO","20090625",0,120,34
"BALIVCAMINTLADYSEDA","20090625",0,70,24
"BALIVCAMINT","20090625",0,60,20
"NALIVBUZO100","20090625",0,100,35
"BALIVINTPANT","20090625",0,70,15
"NOUTPANTDESM","20090625",0,240,132
"BPROWAVY","20090625",1,162,101
"BBOLSAHIDNALG","20090625",1,135,85.3
"NBOSINEOP","20090625",1,40,22.5
"NMED1piel","20090625",0,20,4.11
"BCAMPBAST","20090625",1,145,95
"NALIBBOLSAAISL","20090625",0,20,10
"BMSRBOTGRIS","20090625",1,40,24.8
"NALIVMASCNEOP","20090625",1,65,32
"NALIVPOLAINA","20090625",0,150,68
"NALIVPANT100","20090625",0,110,32
"BCASSIN044001","20090626",10,85,36.8
"BCAMPCINTA","20090626",8,22,14
"NALIVCAMP","20090626",0,145,44.3
"NALIVPANTPOLAR","20090626",0,110,31.6
"BALIVCAMINTSEDA","20090626",0,65,24
"NMAKCALZA","20090626",0,45,25
"NALIVPOLAINA","20090626",0,150,68
"BESTACA","20090626",10,3,1.2
"NALIVGORRO","20090626",0,30,7.8
"BALIMEDIATREKK","20090626",0,25,7.5
"NALIVPANTPOLAR","20090626",0,110,31.6
"BMEDABRIGO","20090626",0,35,8.56
"BMOSQECOSSEG","20090626",1,48,20
"BCASSIN044001","20090626",1,92,36.8
"NALQARNES","20090626",1,48,1
"BALIMEDIATREKK","20090626",0,25,7.5
"NALQUILER","20090626",1,35,1
"NALIVPORTGRAM","20090626",1,1,20
"BDOITECARTGR","20090626",1,41,26
"BGRAMPC12UNIV","20090626",1,782,291.66
"NLENTERAYO","20090626",1,1,20
"NIMPERMEABILIZ","20090626",1,20,8.9
"NMAKNEPAL","20090626",0,1388,734
"BALIVINTPANT","20090626",0,60,15
"BALIVCAMINTLADY","20090626",0,60,20
"NALIVPANTPOLAR100LAD","20090626",0,110,32
"BMEDABRIGO","20090626",0,35,8.56
"balivbala","20090626",1,20,4
"NMAKPAMIR90","20090626",1,710,396
"BNALGENEBOTHID","20090626",1,52,32.67
"NMAKTERMPANT","20090626",0,65,34.4
"BMAKCAMISINT","20090626",0,65,41.6
"NOUTMOCHYAK70","20090626",1,675,374
"BGUANTWIND","20090626",0,55,37.51
"NMAKTERMPANT","20090626",0,65,34.4
"NMAKPANTDRY","20090626",0,460,255
"NNMAKPOL","20090626",0,100,43.2
"NALIVPOLAINA","20090627",0,150,68
"NALIVPANTPOLAR","20090627",0,110,31.6
"NALQGRAMPON","20090627",2,65,1
"nalqbota","20090627",2,150,1
"NALIVMEDABR","20090627",0,35,7.08
"NALIVTREKKPANT","20090627",0,180,100
"NALIVMEDABR","20090627",0,35,7.08
"NALIVMEDIATREKK","20090627",0,25,6.3
"BALIVCAMINT","20090627",0,60,20
"NALIVBUZO","20090627",0,120,34
"BGORRAPOLARV","20090627",0,30,19.4
"NALIVTREKKPANT","20090627",0,180,100
"NALIVGORRO","20090627",0,30,7.8
"NALIVPOLAINA","20090627",0,150,68
"BALIVCAMINTSEDA","20090627",0,77,24
"NALIVMEDABR","20090627",0,35,7.08
"BALIVINTPANT","20090627",0,70,15
"BALIVCAMINTLADYSEDA","20090627",0,70,24
"NALIVMEDABR","20090627",0,35,7.08
"NEURBOLS","20090627",1,25,10
"BALIVINTPANTSEDA","20090627",0,70,20
"BESTACA","20090627",2,2.5,1.2
"BGUANTWIND","20090627",0,60,37.51
"NALQBOTACUERO","20090627",1,60,1
"NALQPOLAINA","20090627",1,24,1
"NALIVPAÑ","20090627",2,23,16
"BBOTPICO","20090627",1,45,24.8
"NRIÑOPORTA","20090627",1,35,18
"BBOTPICO","20090627",1,50,24.8
"BBOLSAHIDNALG","20090627",1,135,85.3
"NPOLATREKK","20090627",1,50,27
"BALIVPOLERA","20090627",0,80,30
"BALIVINTPANTSEDA","20090627",0,70,20
"NUNDERANTEO","20090627",1,170,94
"NALIVPAÑ","20090627",1,23,16
"NALIVMEDABR","20090627",0,35,7.08
"NOUTGUANTW","20090627",0,110,59.5
"NMED1piel","20090627",0,20,4.11
"NMAKPAMIR70","20090627",1,655,364
"BCAMPGUAN","20090627",0,28,15
"BALIVCAMINTLADY","20090627",0,70,20
"NMAKTRANGO","20090627",0,131,71
"BALIVPOLLADYELAZ","20090627",0,90,30.7
"NMAKVIVAC","20090630",1,350,192
"NALIVPORTGRAM","20090630",1,45,20
"NALIVMEDIATREKK","20090630",0,25,6.3
"NALIVCAMP","20090630",0,150,44.3
"NALIVMEDABR","20090630",0,35,7.08
"NALIVMEDABR","20090630",0,35,7.08
"BALIVCAMINTSEDA","20090630",0,65,24
"NALIVPANTPOLAR","20090630",0,110,31.6
"NMAKMIT","20090630",0,185,100
"NALIVMASCNEOP","20090630",1,65,32
"NMAKARTIC","20090630",0,490,272
"NALIVCUELLO","20090630",0,10,9.2
"BALIVPOLLADYELAZ","20090630",0,60,30.7
"NALQCAMPERADUVET","20090630",1,150,1
"NALQBOTACUERO","20090630",1,100,1
"BGUANTWIND","20090630",0,60,37.51
"BCASSMOSQOVAL","20090630",1,81,29.54
"NOUTMOCHDAY","20090630",1,195,104
"BDOITECARTGR","20090630",1,41,26
"BNALGENEBOTHID","20090630",1,52,32.67
"NALIBBOLSAAISL","20090630",0,20,10
"NMAKEXPEDJKT","20090630",0,650,363
"NALIVGORRO","20090630",0,30,7.8
"NALIVMEDABR","20090630",0,35,7.08
"NALIVMEDIATREKK","20090630",0,25,6.3
"BGUANTWIND","20090630",0,55,37.51
"NALIVCUELLO","20090630",0,35,9.2
"NALQPANTIMPERM","20090630",1,100,1
"BPIU","20090630",1,105,46
"BCAMPCORD7","20090630",1,14,9
"BCASSIN043001","20090630",1,98,46.02
"BROCAKIO","20090630",1,790,530
"BCAMP6","20090630",1,9,6
"BBOLSAHIDNALG","20090701",1,145,85.3
"BPAÑUELO","20090701",1,20,11.5
"NALQUILER","20090701",1,45,1
"NALQPANTIMPERM","20090701",1,60,1
"NALQAISL","20090701",1,15,1
"NALQCUBREMITON","20090701",1,30,1
"NALQCASCO","20090701",1,30,1
"NALQBASTON","20090701",1,30,1
"NALQPARKA","20090701",1,78,1
"NALQPOLAINA","20090701",1,24,1
"NALQGRAMPON","20090701",1,39,1
"NALQMOCHILAPORTEO","20090701",1,60,1
"NALQPIQUETA","20090701",1,21,1
"BCAMPBAST","20090701",1,145,95
"NALIVMEDABR","20090701",0,35,7.08
"BPIU","20090701",1,110,46
"BMEDZOQ","20090701",0,15,3.6
